[],2000,idle,14.6
[0],2000,idle,14.25
[1],2000,idle,15.27
[2],2000,idle,14.79
"[0, 1]",2000,idle,16.2
"[0, 2]",2000,idle,15.1
"[1, 2]",2000,idle,16.16
"[0, 1, 2]",2000,idle,15.84
