[],2000,random,13.05
[0],2000,random,11.98
[1],2000,random,12.92
[2],2000,random,14.55
"[0, 1]",2000,random,13.6
"[0, 2]",2000,random,14.68
"[1, 2]",2000,random,12.3
"[0, 1, 2]",2000,random,14.74
