[],2000,idle,13.2
[0],2000,idle,13.35
[1],2000,idle,15.36
[2],2000,idle,14.28
"[0, 1]",2000,idle,16.92
"[0, 2]",2000,idle,15.56
"[1, 2]",2000,idle,14.78
"[0, 1, 2]",2000,idle,16.34
[],2000,idle,13.23
[0],2000,idle,14.56
[1],2000,idle,15.44
[2],2000,idle,16.11
"[0, 1]",2000,idle,17.26
"[0, 2]",2000,idle,15.62
"[1, 2]",2000,idle,13.95
"[0, 1, 2]",2000,idle,17.01
