[],2000,idle,13.2
[0],2000,idle,13.35
[1],2000,idle,15.36
[2],2000,idle,14.28
"[0, 1]",2000,idle,16.92
"[0, 2]",2000,idle,15.56
"[1, 2]",2000,idle,14.78
"[0, 1, 2]",2000,idle,16.34
