[],2000,idle,10.95
[0],2000,idle,11.04
[1],2000,idle,12.15
[2],2000,idle,11.96
"[0, 1]",2000,idle,12.26
"[0, 2]",2000,idle,12.51
"[1, 2]",2000,idle,11.34
"[0, 1, 2]",2000,idle,12.6
