[],2000,random,16.8
[0],2000,random,17.25
[1],2000,random,17.79
[2],2000,random,16.16
"[0, 1]",2000,random,16.48
"[0, 2]",2000,random,14.88
"[1, 2]",2000,random,17.34
"[0, 1, 2]",2000,random,13.82
