[],20000,random,4.99
[0],20000,random,22.46
[1],20000,random,26.09
[2],20000,random,8.31
"[0, 1]",20000,random,42.18
"[0, 2]",20000,random,24.09
"[1, 2]",20000,random,27.38
"[0, 1, 2]",20000,random,40.54
