[],20000,idle,3.77
[0],20000,idle,22.84
[1],20000,idle,25.98
[2],20000,idle,8.3
"[0, 1]",20000,idle,42.5
"[0, 2]",20000,idle,24.36
"[1, 2]",20000,idle,27.75
"[0, 1, 2]",20000,idle,41.19
