[],2000,random,16.22
[0],2000,random,15.68
[1],2000,random,16.3
[2],2000,random,15.08
"[0, 1]",2000,random,18.21
"[0, 2]",2000,random,17.16
"[1, 2]",2000,random,18.58
"[0, 1, 2]",2000,random,17.37
