[],2000,idle,11.74
[0],2000,idle,14.73
[1],2000,idle,14.06
[2],2000,idle,15.15
"[0, 1]",2000,idle,15.33
"[0, 2]",2000,idle,14.84
"[1, 2]",2000,idle,16.71
"[0, 1, 2]",2000,idle,15.84
