[],2000,idle,12.72
[0],2000,idle,12.98
[1],2000,idle,15.16
[2],2000,idle,15.4
"[0, 1]",2000,idle,16.16
"[0, 2]",2000,idle,17.49
"[1, 2]",2000,idle,15.99
"[0, 1, 2]",2000,idle,16.7
