[],1000,idle,6.6
[0],1000,idle,5.85
[1],1000,idle,6.36
[2],1000,idle,7.08
"[0, 1]",1000,idle,6.48
"[0, 2]",1000,idle,7.02
"[1, 2]",1000,idle,7.77
"[0, 1, 2]",1000,idle,6.81
