[],1000,random,7.92
[0],1000,random,7.23
[1],1000,random,8.61
[2],1000,random,8.52
"[0, 1]",1000,random,7.77
"[0, 2]",1000,random,7.14
"[1, 2]",1000,random,6.96
"[0, 1, 2]",1000,random,6.24
