[],1000,idle,5.73
[0],1000,idle,5.04
[1],1000,idle,5.91
[2],1000,idle,6.36
"[0, 1]",1000,idle,6.0
"[0, 2]",1000,idle,5.79
"[1, 2]",1000,idle,5.43
"[0, 1, 2]",1000,idle,6.96
