[],1000,idle,5.07
[0],1000,idle,5.58
[1],1000,idle,6.12
[2],1000,idle,5.79
"[0, 1]",1000,idle,5.52
"[0, 2]",1000,idle,6.0
"[1, 2]",1000,idle,5.13
"[0, 1, 2]",1000,idle,5.37
